0.51548 77.5976
0.56876 1898.87
0.5854 3621.46
0.62604 5047.6
0.63436 6620.85
0.65932 7947.58
0.66764 9406.27
0.6926 10568.9
0.70092 11927.2
0.70924 13253.6
0.71756 14549.3
0.75916 15122
0.76748 16313.1
0.7758 17478.7
0.78412 18619.6
0.82572 18941
0.83404 19999
0.84236 21036.1
0.85068 22052.9
0.89228 22190.3
0.9006 23140.1
0.90892 24072.5
0.91724 24988
0.95884 24988.5
0.96716 25848.9
1.02444 25418.8
1.03276 26221
1.08172 25995.6
1.09004 26751.3
1.09836 27495.5
1.10668 28228.6
1.14828 28111.6
1.1566 28808.6
1.16492 29495.6
1.17324 30172.9
1.18156 30840.6
1.18988 31499
1.24812 30862.4
1.25644 31485.8
1.26476 32101
1.27308 32708.1
1.2814 33307.3
1.28972 33898.8
1.29804 34482.8
1.30636 35059.2
1.31468 35628.4
1.37292 34874.6
1.38124 35417.5
1.38956 35953.8
1.39788 36483.8
1.4062 37007.5
1.41452 37525.1
1.42284 38036.6
1.43116 38542.2
1.48108 37945.3
1.4894 38431.6
1.49772 38912.5
1.50604 39388.1
1.51436 39858.4
1.52268 40323.6
1.531 40783.8
1.53932 41239
1.54764 41689.3
1.56428 41910.7
1.5726 42350.2
1.58092 42785.2
1.58924 43215.6
1.59756 43641.6
1.60588 44063.1
1.6142 44480.2
1.62252 44893.1
1.63084 45301.8
1.63916 45706.3
1.66412 45645.7
1.67244 46040.5
1.68076 46431.4
1.68908 46818.4
1.6974 47201.6
1.70572 47581.1
1.71404 47956.9
1.72236 48329
1.73068 48697.6
1.739 49062.7
1.74732 49424.3
1.78892 48856.3
1.79724 49208.8
1.80556 49558
1.81388 49904.1
1.8222 50247
1.83052 50586.7
1.83884 50923.4
1.84716 51257.1
1.85548 51587.7
1.8638 51915.4
1.87212 52240.2
1.9054 51873.6
1.91372 52191.5
1.92204 52506.7
1.93036 52819.2
1.93868 53128.9
1.947 53436.1
1.95532 53740.6
1.96364 54042.5
1.97196 54341.9
1.98028 54638.7
2.03756 53613.1
2.04588 53903.5
2.09484 53140.1
2.10316 53424.4
2.11148 53706.4
2.1198 53986.2
2.15212 53658.7
2.16044 53933.5
2.16876 54206.1
2.17708 54476.6
2.1854 54745.1
2.19372 55011.6
2.21868 54861.4
2.227 55123.5
2.23532 55383.6
2.24364 55641.7
2.25196 55898
2.26028 56152.3
2.2686 56404.8
2.30188 56041.1
2.3102 56289.5
2.31852 56536.1
2.32684 56780.9
2.33516 57023.9
2.34348 57265.3
2.3518 57504.9
2.36012 57742.8
2.40172 57175.7
2.41004 57409.8
2.41836 57642.4
2.42668 57873.3
2.435 58102.7
2.44332 58330.5
2.45164 58556.7
2.45996 58781.4
2.46828 59004.7
2.5182 58248
2.52652 58467.8
2.53484 58686.1
2.54316 58903.1
2.55148 59118.6
2.5598 59332.8
2.56812 59545.5
2.57644 59756.9
2.58476 59966.9
2.59308 60175.5
2.65132 59246
2.65964 59451.7
2.66796 59656.1
2.67628 59859.2
2.6846 60061.1
2.69292 60261.7
2.70124 60461.1
2.70956 60659.3
2.71788 60856.3
2.78444 59775
2.79276 59969.3
2.85932 58937.1
2.86764 59128.8
2.94252 57977.5
2.95084 58166.5
2.95916 58354.4
2.96748 58541.3
3.05068 57285.6
3.059 57469.8
3.06732 57652.9
3.07564 57835.1
3.08396 58016.3
3.17548 56671.7
3.1838 56850.3
3.19212 57027.9
3.20044 57204.6
3.20876 57380.4
3.30028 56104.3
3.3086 56277.6
3.31692 56450
3.32524 56621.5
3.33356 56792.1
3.34188 56961.9
3.41676 56018
3.42508 56185.5
3.4334 56352.3
3.49068 55725.5
3.499 55890.3
3.55628 55282.5
3.5646 55445.2
3.57292 55607.2
3.62284 55128
3.63116 55288.1
3.63948 55447.5
3.6478 55606.1
3.70604 55012.9
3.71436 55169.7
3.72268 55325.7
3.731 55481.1
3.73932 55635.8
3.80588 54936
3.8142 55088.9
3.82252 55241
3.83084 55392.6
3.83916 55543.4
3.91404 54746.5
3.92236 54895.5
3.93068 55043.9
3.939 55191.7
3.94732 55338.8
3.95564 55485.3
4.03884 54599.8
4.04716 54744.6
4.05548 54888.7
4.0638 55032.2
4.07212 55175.2
4.08044 55317.6
4.16364 54462
4.17196 54602.6
4.18028 54742.7
4.1886 54882.3
4.19692 55021.3
4.20524 55159.8
4.28844 54332.1
4.29676 54468.9
4.355 53979.3
4.36332 54114.8
4.37164 54249.7
4.37996 54384.1
4.4206 54119.4
4.42892 54252.5
4.43724 54385.2
4.44556 54517.3
4.49452 54154.8
4.50284 54285.7
4.51116 54416.2
4.51948 54546.1
4.5278 54675.6
4.57772 54306.5
4.58604 54434.8
4.59436 54562.6
4.60268 54689.9
4.611 54816.7
4.61932 54943.2
4.67756 54481.4
4.68588 54606.6
4.6942 54731.4
4.70252 54855.7
4.71084 54979.6
4.71916 55103
4.72748 55226
4.79404 54676.2
4.80236 54798.1
4.81068 54919.5
4.819 55040.5
4.82732 55161
4.83564 55281.2
4.84396 55401
4.85228 55520.3
4.91884 54980.4
4.92716 55098.7
4.93548 55216.5
4.9438 55334
4.95212 55451
4.96044 55567.7
4.96876 55683.9
4.97708 55799.8
4.9854 55915.3
5.05196 55384.4
5.06028 55498.9
5.0686 55613
5.07692 55726.7
5.08524 55840
5.09356 55953
5.10188 56065.6
5.1102 56177.8
5.11852 56289.7
5.14348 56218.7
5.1518 56329.8
5.16012 56440.5
5.2174 56020.2
5.22572 56130.1
5.283 55718.3
5.29132 55827.3
5.29964 55935.9
5.30796 56044.1
5.34956 55802.7
5.35788 55910.2
5.3662 56017.3
5.37452 56124.1
5.38284 56230.5
5.43276 55905.3
5.44108 56010.9
5.4494 56116.3
5.45772 56221.3
5.46604 56326
5.47436 56430.3
5.5326 56024.3
5.54092 56127.9
5.54924 56231.1
5.55756 56334.1
5.56588 56436.7
5.5742 56539.1
5.58252 56641.1
5.64908 56157.8
5.6574 56259.1
5.66572 56360
5.67404 56460.7
5.68236 56561
5.69068 56661.1
5.699 56760.8
5.70732 56860.3
5.7822 56303.8
5.79052 56402.5
5.79884 56501
5.80716 56599.1
5.81548 56697
5.8238 56794.5
5.83212 56891.8
5.907 56346.7
5.91532 56443.3
5.92364 56539.6
6.00684 55929.6
6.01516 56025.1
6.10668 55355.8
6.115 55450.5
6.12332 55545
6.13164 55639.3
6.23148 54914.7
6.2398 55008.2
6.24812 55101.4
6.25644 55194.3
6.35628 54491
6.3646 54583.2
6.37292 54675.1
6.38124 54766.8
6.46444 54222.8
6.47276 54313.8
6.48108 54404.5
6.4894 54495
6.49772 54585.3
6.53004 54474.4
6.53836 54564.1
6.60396 54179.6
6.61228 54268.7
6.67788 53891.4
6.6862 53979.8
6.69452 54068.1
6.76108 53689.6
6.7694 53777.3
6.77772 53864.7
6.78604 53951.9
6.86092 53514.7
6.86924 53601.3
6.87756 53687.6
6.88588 53773.8
6.8942 53859.8
6.96908 53430.3
6.9774 53515.6
6.98572 53600.8
6.99404 53685.7
7.00236 53770.4
7.08556 53285.8
7.09388 53369.9
7.1022 53453.9
7.11052 53537.6
7.11884 53621.1
7.12716 53704.4
7.21036 53229
7.21868 53311.7
7.227 53394.2
7.23532 53476.6
7.24364 53558.7
7.25196 53640.7
7.3102 53355.6
7.31852 53437
7.32684 53518.3
7.33516 53599.4
7.34348 53680.3
7.3518 53761
7.36012 53841.5
7.4174 53565.9
7.42572 53646
7.47468 53433.7
7.483 53513.3
7.49132 53592.7
7.49964 53671.9
7.54956 53454.8
7.55788 53533.5
7.5662 53612.1
7.57452 53690.5
7.63276 53417.1
7.64108 53495.1
7.6494 53572.8
7.65772 53650.4
7.66604 53727.9
7.7326 53399.9
7.74092 53476.8
7.74924 53553.6
7.75756 53630.3
7.76588 53706.7
7.7742 53783
7.84908 53402.4
7.8574 53478.2
7.86572 53553.9
7.87404 53629.4
7.88236 53704.7
7.89068 53779.9
7.899 53854.9
7.97388 53479.6
7.9822 53554.2
7.99052 53628.5
7.99884 53702.8
8.00716 53776.9
8.01548 53850.8
8.0238 53924.6
8.09868 53554.4
8.107 53627.7
8.11532 53700.9
8.12364 53773.9
8.13196 53846.8
8.14028 53919.5
8.1486 53992.1
8.18188 53899.6
8.1902 53971.8
8.24748 53723.1
8.2558 53794.9
8.3214 53495.8
8.32972 53567.2
8.33804 53638.5
8.34636 53709.6
8.38796 53567.3
8.39628 53638
8.4046 53708.7
8.41292 53779.2
8.46284 53584.8
8.47116 53655
8.47948 53725
8.4878 53794.9
8.49612 53864.6
8.55436 53619.4
8.56268 53688.8
8.571 53758
8.57932 53827.1
8.58764 53896.1
8.59596 53964.9
8.66252 53670.3
8.67084 53738.7
8.67916 53807.1
8.68748 53875.2
8.6958 53943.3
8.70412 54011.2
8.71244 54079
8.78732 53736.5
8.79564 53803.9
8.80396 53871.2
8.81228 53938.4
8.8206 54005.4
8.82892 54072.3
8.83724 54139.1
8.91212 53800.9
8.92044 53867.3
8.92876 53933.6
8.93708 53999.7
8.9454 54065.8
8.95372 54131.7
8.96204 54197.5
9.04524 53813.9
9.10252 53589.6
9.11084 53654.8
9.1598 53481.5
9.16812 53546.4
9.17644 53611.2
9.18476 53675.9
9.22636 53546.6
9.23468 53611
9.243 53675.2
9.25132 53739.4
9.30124 53562.8
9.30956 53626.6
9.31788 53690.3
9.3262 53753.9
9.33452 53817.4
9.39276 53594.5
9.40108 53657.7
9.4094 53720.7
9.41772 53783.7
9.42604 53846.6
9.43436 53909.3
9.50092 53641.1
9.50924 53703.6
9.51756 53765.9
9.52588 53828.1
9.5342 53890.2
9.54252 53952.2
9.55084 54014.1
