0.51548 77.5976
0.56828 1830.08
0.58428 3491.48
0.64092 4743.18
0.64892 6225.73
0.66492 7579.86
0.68092 8870.35
0.69692 10101.6
0.71292 11277.6
0.72892 12401.9
0.80892 12411.6
0.83292 13254.6
0.84092 14317.7
0.86556 15065.4
1.0822 12973.6
1.2102 12427.7
1.2262 13081.1
1.2422 13717.6
1.2582 14337.9
1.2822 14849.5
1.3142 15248.8
1.66684 12622.7
1.77148 12441.6
1.78748 12889.7
1.80348 13329.8
1.81148 13823
1.81948 14311.8
1.82748 14796.3
1.83548 15276.7
1.84348 15752.8
1.85148 16224.9
1.86748 16621.3
1.89948 16867.8
1.90748 17321.3
1.91548 17771
1.92348 18217
2.66012 13548.3
2.75676 13436.1
2.77276 13719.2
2.78876 13999.1
2.79676 14316.6
2.80476 14632.3
2.81276 14946.2
2.82076 15258.3
2.82876 15568.7
2.83676 15877.3
2.84476 16184.1
2.88476 16306.4
2.90076 16561.2
2.90876 16859.4
2.91676 17156
2.92476 17451
2.93276 17744.4
2.94076 18036.2
2.94876 18326.3
2.95676 18615
2.96476 18902
2.97276 19187.6
4.4774 12962.9
4.6054 12819.7
4.6454 12924.6
4.6534 13117.3
4.6614 13309.3
4.6694 13500.7
4.6774 13691.4
4.7254 13763.9
7.86204 8399.86
7.95868 8423.51
7.97468 8532
7.99068 8640.07
8.08668 8661.16
8.11068 8758.82
